#name: Human, PaxDB integrated dataset
#score: 14.3
#weight: 
#description: integrated dataset: weighted average of 'Human, PeptideAtlas,May,2010' (weighting 60%), 'Human, PeptideAtlas,March,2009' (weighting 90%), 'Human, PeptideAtlas,Aug,2011' (weighting 100%),'Human, GPM, Oct,2012' (weighting 10%)<br/><b>Interaction consistency score</b>: 14.3&nbsp<b>Coverage</b>: 90%
#organ: WHOLE_ORGANISM
#integrated: true
#
#internal_id	string_external_id	abundance
#
975867	9606.ENSP00000162749	0.061638629132926
975868	9606.ENSP00000163416	0.79282841397282
975870	9606.ENSP00000164133	0.371014735587083
975871	9606.ENSP00000164139	597.701325949202
975873	9606.ENSP00000164247	4.90521815443487
975878	9606.ENSP00000166139	4.80719123808102
975880	9606.ENSP00000166345	8.06742248470767
975881	9606.ENSP00000166534	5.29948932577063
975883	9606.ENSP00000167218	0.688478353652551
975884	9606.ENSP00000167586	179.828759355277
975885	9606.ENSP00000167588	3.22025821588422
975886	9606.ENSP00000168148	149.382951176914
975887	9606.ENSP00000168216	227.021074215452
975890	9606.ENSP00000169298	0.513247044997228
975891	9606.ENSP00000169551	1.21319125361599
975893	9606.ENSP00000170150	23.4632857744292
975895	9606.ENSP00000170447	0.182054992708709
975898	9606.ENSP00000171111	2.05192891339304
975901	9606.ENSP00000171887	2.08353023972738
975903	9606.ENSP00000172229	1.70088773815116
975905	9606.ENSP00000173527	38.2015291881161
975909	9606.ENSP00000174653	0.330872618663882
975912	9606.ENSP00000175506	26.2237925124126
975913	9606.ENSP00000175756	8.41553794062162
975916	9606.ENSP00000176763	4.90298785206087
975919	9606.ENSP00000178638	0.410632735143122
975920	9606.ENSP00000178640	0.0964224149552341
975921	9606.ENSP00000179259	11.5538826236079
975924	9606.ENSP00000181383	87.1280560731897
975925	9606.ENSP00000181796	0.317818561119658
975926	9606.ENSP00000181839	0.586991124987131
975929	9606.ENSP00000182377	0.0896270650923207
975933	9606.ENSP00000184266	14.8463827431862
975934	9606.ENSP00000184956	0.498043143073846
975935	9606.ENSP00000185150	2.69344189505493
975936	9606.ENSP00000185206	3.91345933636857
975938	9606.ENSP00000186436	0.0820279387641983
975940	9606.ENSP00000187762	0.169596777661619
975942	9606.ENSP00000188790	0.751526371494032
975943	9606.ENSP00000189444	1.65937664507087
975945	9606.ENSP00000190839	0.75808649295225
975946	9606.ENSP00000190983	32.6773084452769
975948	9606.ENSP00000192788	0.663462668366988
975951	9606.ENSP00000193422	1.10618880970613
975957	9606.ENSP00000194214	20.8410217756492
975960	9606.ENSP00000194871	4.9363285101055
975961	9606.ENSP00000195419	49.5592297506699
975963	9606.ENSP00000195649	3.38511069398291
975964	9606.ENSP00000195654	0.145652638789912
975965	9606.ENSP00000196061	4.94335504607742
975966	9606.ENSP00000196169	0.117051846570761
975967	9606.ENSP00000196371	51.5337801125564
975970	9606.ENSP00000196548	0.257641901015481
975971	9606.ENSP00000196551	325.217523200626
975972	9606.ENSP00000197268	0.105301586395143
975973	9606.ENSP00000198536	0.122027509276095
975974	9606.ENSP00000198765	44.7570068659549
975975	9606.ENSP00000198767	0.092562961904175
975977	9606.ENSP00000198939	4.66643294841137
975979	9606.ENSP00000199320	3.51211072018777
975982	9606.ENSP00000199448	1.5967188901982
975983	9606.ENSP00000199706	5.318987677068
975984	9606.ENSP00000199708	0.322745636155796
975985	9606.ENSP00000199764	16.9837231625887
975986	9606.ENSP00000199814	1.75485327985223
975987	9606.ENSP00000199936	31.5760315603697
975988	9606.ENSP00000200135	3.65660595907392
975989	9606.ENSP00000200181	7.25719201524505
975991	9606.ENSP00000200453	0.21836382758066
975992	9606.ENSP00000200457	8.68975061259382
975995	9606.ENSP00000200676	2.51964854445171
975998	9606.ENSP00000201586	0.348944770739867
975999	9606.ENSP00000201647	0.441669725214616
976001	9606.ENSP00000202017	0.256252348836422
976004	9606.ENSP00000202677	0.117423876972465
976005	9606.ENSP00000202773	329.53925003454
976007	9606.ENSP00000202816	1.05871892822886
976010	9606.ENSP00000203001	3.56750180299509
976011	9606.ENSP00000203166	1.81808230778326
976012	9606.ENSP00000203407	175.083419453689
976013	9606.ENSP00000203556	1.24594868042855
976015	9606.ENSP00000203630	0.998324231699122
976016	9606.ENSP00000203664	5.70637076822256
976017	9606.ENSP00000203786	3.56014943016904
976019	9606.ENSP00000204517	0.229543488240119
976020	9606.ENSP00000204549	0.326726845764293
976021	9606.ENSP00000204566	0.868075903830689
976025	9606.ENSP00000204679	5.90373337479345
976026	9606.ENSP00000204726	1.96594990208205
976027	9606.ENSP00000204961	6.31648033294153
976028	9606.ENSP00000205061	13.1228898383369
976030	9606.ENSP00000205194	0.283571266118318
976033	9606.ENSP00000205402	131.90893281756
976035	9606.ENSP00000205636	3.75481674546598
976037	9606.ENSP00000205948	5775.65017981285
976038	9606.ENSP00000206020	0.587088915645108
976042	9606.ENSP00000206423	1.70863412898314
976043	9606.ENSP00000206474	0.105665753969627
976045	9606.ENSP00000206542	4.18902480725878
976048	9606.ENSP00000206765	1.99965113482021
976050	9606.ENSP00000207437	171.878805966217
976052	9606.ENSP00000207549	45.0735183275327
976053	9606.ENSP00000207771	0.531082554529393
976056	9606.ENSP00000209665	0.0319108921570053
976057	9606.ENSP00000209668	24.2319693258269
976058	9606.ENSP00000209718	1.39800179035657
976060	9606.ENSP00000209873	3.65875942305319
976061	9606.ENSP00000209875	34.7401514969487
976064	9606.ENSP00000210060	5.78150808182154
976066	9606.ENSP00000210313	21.322901085259
976067	9606.ENSP00000210444	67.4348356203251
976068	9606.ENSP00000210633	0.0998229083881357
976069	9606.ENSP00000211076	0.492872705817206
976070	9606.ENSP00000211122	1.36643069073185
976071	9606.ENSP00000211287	0.933309126689577
976073	9606.ENSP00000211372	63.9005996529892
976074	9606.ENSP00000211402	6.53125565116489
976077	9606.ENSP00000211998	627.910651965573
976078	9606.ENSP00000212015	1.00597074827003
976079	9606.ENSP00000212355	1.68031462392199
976080	9606.ENSP00000212369	13.069480985358
976081	9606.ENSP00000214869	6.20105334658848
976084	9606.ENSP00000215071	20.2460938207109
976085	9606.ENSP00000215095	1.36802881761166
976086	9606.ENSP00000215115	2.44239711575887
976088	9606.ENSP00000215375	88.8687438794341
976093	9606.ENSP00000215539	129.826596534631
976095	9606.ENSP00000215565	50.6591739075459
976096	9606.ENSP00000215567	42.9616554019151
976097	9606.ENSP00000215570	86.085415387073
976098	9606.ENSP00000215574	1.36158794653312
976099	9606.ENSP00000215582	0.206193509378698
976100	9606.ENSP00000215587	14.3179404224237
976101	9606.ENSP00000215591	0.933524092789074
976103	9606.ENSP00000215637	0.897631232903929
976104	9606.ENSP00000215659	1.43289687204729
976105	9606.ENSP00000215727	453.141674911543
976106	9606.ENSP00000215730	16.2724938417182
976107	9606.ENSP00000215739	0.108631346974161
976110	9606.ENSP00000215754	359.255748144573
976111	9606.ENSP00000215770	53.7471670719388
976112	9606.ENSP00000215773	112.797097620364
976113	9606.ENSP00000215780	1.23856841092074
976115	9606.ENSP00000215790	1.27983919703337
976116	9606.ENSP00000215793	30.1867733018733
976118	9606.ENSP00000215812	0.706125721350111
976119	9606.ENSP00000215829	802.654503161557
976120	9606.ENSP00000215832	74.0081789333354
976122	9606.ENSP00000215855	46.3423388423811
976123	9606.ENSP00000215861	391.354151736625
976124	9606.ENSP00000215862	0.144388330853758
976126	9606.ENSP00000215882	17.7814458169908
976129	9606.ENSP00000215904	4.83843927339392
976131	9606.ENSP00000215909	503.042164851765
976132	9606.ENSP00000215912	21.1554585372153
976134	9606.ENSP00000215939	239.874146264672
976135	9606.ENSP00000215941	1.54364759498978
976136	9606.ENSP00000215956	181.552175330387
976137	9606.ENSP00000215957	2.5557999680146
976142	9606.ENSP00000216034	94.8385556978359
976145	9606.ENSP00000216038	64.8198293581728
976147	9606.ENSP00000216044	4.58908878616306
976148	9606.ENSP00000216064	5.84369543505396
976152	9606.ENSP00000216080	1.94331749754164
976154	9606.ENSP00000216099	0.215269925653171
976156	9606.ENSP00000216106	0.477374711335522
976158	9606.ENSP00000216117	6.83059624620313
976159	9606.ENSP00000216121	14.3018450471874
976160	9606.ENSP00000216122	45.2548100443959
976161	9606.ENSP00000216124	14.3614678939747
976163	9606.ENSP00000216129	34.4533814790534
976165	9606.ENSP00000216139	0.085812590674014
976167	9606.ENSP00000216160	3.9708957227497
976170	9606.ENSP00000216181	1043.31865180212
976171	9606.ENSP00000216185	5.48794800300414
976173	9606.ENSP00000216190	31.2387949933129
976174	9606.ENSP00000216194	22.2661881150541
976175	9606.ENSP00000216200	0.679445101973863
976177	9606.ENSP00000216214	0.717433580884361
976178	9606.ENSP00000216218	147.884695474311
976183	9606.ENSP00000216252	64.7572003647287
976184	9606.ENSP00000216254	115.552081826636
976185	9606.ENSP00000216259	0.285604829496229
976187	9606.ENSP00000216267	0.130264899291387
976188	9606.ENSP00000216268	0.0575473068677708
976191	9606.ENSP00000216277	1.08403502734574
976192	9606.ENSP00000216286	14.1008829986844
976194	9606.ENSP00000216297	17.4724205563063
976196	9606.ENSP00000216330	183.549258837781
976197	9606.ENSP00000216336	192.995545990299
976198	9606.ENSP00000216338	0.719043021229943
976200	9606.ENSP00000216361	2.51303689672402
976202	9606.ENSP00000216367	0.864440223043466
976203	9606.ENSP00000216373	0.377289531641717
976204	9606.ENSP00000216378	0.153184636031196
976205	9606.ENSP00000216392	103.564123095398
976206	9606.ENSP00000216410	11.462786552303
976207	9606.ENSP00000216416	5.64004364408357
976209	9606.ENSP00000216442	11.3885214275707
976211	9606.ENSP00000216446	0.0425104195783914
976213	9606.ENSP00000216455	98.5852365528338
976214	9606.ENSP00000216456	1.98909128085394
976215	9606.ENSP00000216463	32.9545485115673
976216	9606.ENSP00000216465	6.824898832384
976217	9606.ENSP00000216468	0.224085407685901
976219	9606.ENSP00000216479	41.7061005971712
976220	9606.ENSP00000216484	2.91574581635764
976221	9606.ENSP00000216487	0.551925158254799
976223	9606.ENSP00000216492	38.8136872413689
976224	9606.ENSP00000216500	19.2291647674273
976226	9606.ENSP00000216520	121.544531439589
976228	9606.ENSP00000216554	54.8601274789148
976229	9606.ENSP00000216605	50.6338128428295
976230	9606.ENSP00000216612	0.888587561832342
976232	9606.ENSP00000216639	23.343334406638
976233	9606.ENSP00000216714	113.637356630048
976234	9606.ENSP00000216727	57.469933790615
976236	9606.ENSP00000216756	2.34874112296883
976237	9606.ENSP00000216774	5.78088556113342
976238	9606.ENSP00000216775	2.90893075545852
976239	9606.ENSP00000216780	12.9723871342337
976240	9606.ENSP00000216797	3.42147859713314
976241	9606.ENSP00000216799	0.596217508960488
976242	9606.ENSP00000216802	103.19566404171
976244	9606.ENSP00000216832	12.6358429342321
976245	9606.ENSP00000216840	5.24116704153126
976247	9606.ENSP00000216879	36.5959043043207
976248	9606.ENSP00000216911	0.580526628050391
976249	9606.ENSP00000216923	0.234228720689666
976250	9606.ENSP00000216951	26.5051223302983
976251	9606.ENSP00000216962	151.372694456336
976252	9606.ENSP00000216968	33.286256981774
976253	9606.ENSP00000217026	3.63413429329347
976255	9606.ENSP00000217073	7.39500214068055
976257	9606.ENSP00000217109	13.9243744163975
976258	9606.ENSP00000217121	42.154113694025
976259	9606.ENSP00000217130	0.147831950550288
976260	9606.ENSP00000217131	23.2357891760583
976261	9606.ENSP00000217133	586.761395475664
976265	9606.ENSP00000217182	517.315412858682
976267	9606.ENSP00000217188	0.0846525138386713
976268	9606.ENSP00000217195	2.00611691380472
976270	9606.ENSP00000217244	68.2732249411896
976273	9606.ENSP00000217256	28.2578572227206
976276	9606.ENSP00000217289	1.68420666819306
976278	9606.ENSP00000217305	7.23834207119845
976280	9606.ENSP00000217372	0.176952761284624
976281	9606.ENSP00000217381	2.18150349081137
976282	9606.ENSP00000217386	40.9740916768028
976283	9606.ENSP00000217402	15.7783866136381
976284	9606.ENSP00000217407	39.6910644985747
976285	9606.ENSP00000217420	8.94406749913868
976286	9606.ENSP00000217423	459.070430053549
976287	9606.ENSP00000217426	220.189844172582
976289	9606.ENSP00000217429	0.486148062883309
976290	9606.ENSP00000217446	2.41087537066567
976291	9606.ENSP00000217455	2.92055696204318
976292	9606.ENSP00000217456	50.2715407564989
976293	9606.ENSP00000217515	46.2484680221683
976294	9606.ENSP00000217652	492.608078262056
976297	9606.ENSP00000217893	0.619339874204879
976298	9606.ENSP00000217901	21.8710724001014
976300	9606.ENSP00000217939	0.0428076348312397
976302	9606.ENSP00000217958	44.8619472131876
976303	9606.ENSP00000217961	8.25198397121651
976304	9606.ENSP00000217964	0.600989543651157
976305	9606.ENSP00000217971	74.4137573094852
976307	9606.ENSP00000218004	0.274675271251534
976311	9606.ENSP00000218056	0.852662503372735
976312	9606.ENSP00000218068	8.28320142559894
976314	9606.ENSP00000218089	1.96059275740444
976315	9606.ENSP00000218099	58.958903669428
976316	9606.ENSP00000218104	1.14533125543411
976320	9606.ENSP00000218230	28.5862067000074
976323	9606.ENSP00000218340	5.27216574987227
976325	9606.ENSP00000218348	1.13885847854567
976326	9606.ENSP00000218364	8.37648632788313
976327	9606.ENSP00000218388	120.906158463461
976328	9606.ENSP00000218432	17.1681996654548
976330	9606.ENSP00000218439	15.3058831572603
976332	9606.ENSP00000218516	3.57217683213602
976335	9606.ENSP00000218758	0.557616067551138
976336	9606.ENSP00000218867	1.62796280911854
976337	9606.ENSP00000218894	0.645375615811634
976338	9606.ENSP00000219022	5.21236561812079
976340	9606.ENSP00000219066	0.334038548715367
976342	9606.ENSP00000219070	5.03381686422768
976344	9606.ENSP00000219097	0.127217092758892
976345	9606.ENSP00000219139	0.22213770672427
976346	9606.ENSP00000219150	506.821684418184
976349	9606.ENSP00000219169	94.0781109746026
976350	9606.ENSP00000219172	0.267205514019455
976352	9606.ENSP00000219204	2.66181369276331
976355	9606.ENSP00000219240	0.264154861633573
976356	9606.ENSP00000219244	1.24063225384831
976357	9606.ENSP00000219252	13.4961410075118
976359	9606.ENSP00000219271	0.334113910909772
976363	9606.ENSP00000219302	5.10497932241186
976364	9606.ENSP00000219313	61.7335810034163
976367	9606.ENSP00000219343	3.92542607109286
976368	9606.ENSP00000219345	1.66554725144104
976370	9606.ENSP00000219400	29.7038647950761
976373	9606.ENSP00000219431	6.54021110602563
976374	9606.ENSP00000219439	0.688363759369923
976376	9606.ENSP00000219473	13.6735565349972
976377	9606.ENSP00000219476	0.602987689377116
976379	9606.ENSP00000219479	1.34082809869725
976380	9606.ENSP00000219481	1.76574081510516
976383	9606.ENSP00000219548	10.4679737169965
976387	9606.ENSP00000219599	10.8798048363506
976391	9606.ENSP00000219700	16.807967212863
976392	9606.ENSP00000219782	6.31998487082825
976393	9606.ENSP00000219789	6.68174807183424
976394	9606.ENSP00000219794	1.46578682725349
976396	9606.ENSP00000219837	8.37046240658297
976398	9606.ENSP00000219905	0.202851053822282
976400	9606.ENSP00000220003	29.6847375389128
976403	9606.ENSP00000220166	57.653930152901
976406	9606.ENSP00000220325	22.5598200703142
976407	9606.ENSP00000220420	0.116504103403656
976408	9606.ENSP00000220478	7.62427436150676
976409	9606.ENSP00000220496	2.42891961504624
976411	9606.ENSP00000220509	0.567928615378441
976412	9606.ENSP00000220514	1.84823075753932
976413	9606.ENSP00000220531	2.51437099777603
976415	9606.ENSP00000220584	14.2020919981986
976416	9606.ENSP00000220592	2.2473687185864
976417	9606.ENSP00000220597	10.1238725352854
976420	9606.ENSP00000220669	0.824091181175352
976422	9606.ENSP00000220751	0.250451766114891
976423	9606.ENSP00000220763	1.63444159117334
976424	9606.ENSP00000220764	51.4920327856027
976425	9606.ENSP00000220772	1.48575312150908
976427	9606.ENSP00000220809	0.140212432510071
976429	9606.ENSP00000220822	2.85359712290584
976430	9606.ENSP00000220849	23.7563453943123
976431	9606.ENSP00000220853	8.13792127221241
976432	9606.ENSP00000220876	6.85874881964778
976433	9606.ENSP00000220913	4.01129547270396
976434	9606.ENSP00000220931	4.60485141333495
976436	9606.ENSP00000220959	1.32583452403587
976437	9606.ENSP00000220966	5.46957712066621
976438	9606.ENSP00000221086	0.141600586971631
976439	9606.ENSP00000221114	0.307378397290786
976440	9606.ENSP00000221130	38.9028178850865
976441	9606.ENSP00000221132	0.119845437175754
976442	9606.ENSP00000221138	45.6173322932254
976443	9606.ENSP00000221166	4.40482053692874
976444	9606.ENSP00000221167	1.18899946745177
976445	9606.ENSP00000221169	4.98415893216975
976446	9606.ENSP00000221200	0.070939124767202
976447	9606.ENSP00000221204	0.695629866790369
976448	9606.ENSP00000221232	4.50956157837408
976449	9606.ENSP00000221233	9.7024990309293
976450	9606.ENSP00000221249	1.61852016637197
976451	9606.ENSP00000221265	2.17806590889588
976452	9606.ENSP00000221283	76.1392217268814
976455	9606.ENSP00000221347	8.53753363828348
976458	9606.ENSP00000221413	35.7615885055294
976459	9606.ENSP00000221418	132.895691738319
976460	9606.ENSP00000221419	322.927641340788
976462	9606.ENSP00000221431	8.39922814469062
976464	9606.ENSP00000221448	67.5871653440281
976466	9606.ENSP00000221455	2.33307932729883
976467	9606.ENSP00000221459	0.0253678875121315
976468	9606.ENSP00000221466	1.16862167004763
976469	9606.ENSP00000221476	43.2382938301376
976470	9606.ENSP00000221480	0.381401277515169
976472	9606.ENSP00000221486	7.47247390348427
976473	9606.ENSP00000221494	42.5616278464037
976476	9606.ENSP00000221515	4.46417104639919
976478	9606.ENSP00000221543	0.0214304860384253
976480	9606.ENSP00000221561	1.98027079835819
976481	9606.ENSP00000221566	49.8610161574787
976483	9606.ENSP00000221576	9.45580699398645
976484	9606.ENSP00000221665	1.31688873301494
976488	9606.ENSP00000221740	5.55459097625828
976489	9606.ENSP00000221742	0.574422906246812
976490	9606.ENSP00000221770	0.734215470717646
976491	9606.ENSP00000221784	65.0234108691432
976493	9606.ENSP00000221801	80.376312878802
976494	9606.ENSP00000221804	16.6943069565872
976496	9606.ENSP00000221847	5.08794883310102
976498	9606.ENSP00000221855	26.9058569581702
976499	9606.ENSP00000221856	0.184517649771125
976500	9606.ENSP00000221859	8.02304912826826
976501	9606.ENSP00000221891	6.79185659243012
976502	9606.ENSP00000221922	1.84354046649456
976503	9606.ENSP00000221930	31.7301787533846
976504	9606.ENSP00000221943	0.930726511194381
976506	9606.ENSP00000221957	56.0730275229293
976507	9606.ENSP00000221972	4.277496514235
976509	9606.ENSP00000221975	134.813023396294
976512	9606.ENSP00000221992	2.24825142279369
976515	9606.ENSP00000222005	84.1976854125781
976516	9606.ENSP00000222008	1.31657500116103
976517	9606.ENSP00000222032	0.627158706292988
976520	9606.ENSP00000222120	2.65861869752785
976522	9606.ENSP00000222124	23.8695971345426
976523	9606.ENSP00000222125	0.316875491017755
976525	9606.ENSP00000222145	0.055044231662921
976529	9606.ENSP00000222214	5.06257253286725
976530	9606.ENSP00000222219	5.81584711920641
976532	9606.ENSP00000222247	375.051291870775
976536	9606.ENSP00000222254	0.555978694650705
976537	9606.ENSP00000222256	2.00078227616341
976539	9606.ENSP00000222270	0.568300089132717
976540	9606.ENSP00000222271	22.4291430742559
976543	9606.ENSP00000222284	0.182818877804236
976544	9606.ENSP00000222286	14.9864007435054
976546	9606.ENSP00000222304	3.9343495241527
976547	9606.ENSP00000222305	0.220098315021889
976548	9606.ENSP00000222307	0.378516883841805
976549	9606.ENSP00000222308	16.4919917323664
976550	9606.ENSP00000222329	1.25715024263412
976551	9606.ENSP00000222330	4.39603702598589
976552	9606.ENSP00000222345	0.146375616731732
976553	9606.ENSP00000222374	15.54122341824
976554	9606.ENSP00000222381	901.400512463777
976556	9606.ENSP00000222388	15.8270438810956
976558	9606.ENSP00000222399	8.47032618210594
976559	9606.ENSP00000222402	25.5904166469148
976562	9606.ENSP00000222482	0.680934784564282
976563	9606.ENSP00000222511	1.4142028777307
976564	9606.ENSP00000222543	5.15805217858609
976565	9606.ENSP00000222547	7.33639567456517
976566	9606.ENSP00000222553	26.4770127131246
976567	9606.ENSP00000222567	2.83355140067597
976568	9606.ENSP00000222572	7.18374954328401
976569	9606.ENSP00000222573	0.321623713418383
976573	9606.ENSP00000222644	2.08684011707938
976574	9606.ENSP00000222673	28.1048531539059
976576	9606.ENSP00000222693	1.21276464962065
976579	9606.ENSP00000222726	0.327706048979912
976584	9606.ENSP00000222800	17.8307485821016
976586	9606.ENSP00000222812	0.569271724878531
976590	9606.ENSP00000222956	62.5352824557737
976591	9606.ENSP00000222968	53.9272470326261
976592	9606.ENSP00000222969	29.8132433937134
976594	9606.ENSP00000222990	0.669787735216742
976595	9606.ENSP00000223023	1.17894091270997
976597	9606.ENSP00000223029	33.7780709136953
976598	9606.ENSP00000223051	0.89363431343149
976599	9606.ENSP00000223054	0.538497388278539
976600	9606.ENSP00000223061	26.2833627928086
976601	9606.ENSP00000223073	9.51372833783594
976602	9606.ENSP00000223095	14.1509822786853
976605	9606.ENSP00000223127	3.91859491004641
976606	9606.ENSP00000223129	114.108678758581
976607	9606.ENSP00000223136	22.7390051632333
976610	9606.ENSP00000223167	1.01465790917151
976611	9606.ENSP00000223190	1.31444210838729
976612	9606.ENSP00000223208	0.640347723045678
976614	9606.ENSP00000223215	15.9637302361107
976615	9606.ENSP00000223271	161.172362798574
976616	9606.ENSP00000223273	0.617295717417658
976618	9606.ENSP00000223321	173.160968067943
976619	9606.ENSP00000223324	5.76143982509854
976620	9606.ENSP00000223336	1.32828477643021
976621	9606.ENSP00000223357	0.313759136528988
976625	9606.ENSP00000223369	5.02397890336589
976626	9606.ENSP00000223398	7.54130711378116
976629	9606.ENSP00000223500	32.9572566374936
976631	9606.ENSP00000223641	9.33290495607896
976632	9606.ENSP00000223642	177.149989669263
976635	9606.ENSP00000223864	4.66615971749308
976636	9606.ENSP00000224073	145.47244874233
976637	9606.ENSP00000224112	1.6120401508921
976638	9606.ENSP00000224140	0.03008033110859
976639	9606.ENSP00000224181	213.026299690379
976640	9606.ENSP00000224237	3145.17764917377
976641	9606.ENSP00000224337	2.09256285364401
976645	9606.ENSP00000224652	1.90933706193255
976648	9606.ENSP00000224784	452.806547749362
976649	9606.ENSP00000224807	16.0173879067286
